name,edition,condition,language,price_eur,quantity,seller
La ceremonia de los sibsigs,Tarkir: tormenta dracónica,NM,Inglés,0.75,4,MagicBarcelona
Vigilante de la sima,Tarkir: tormenta dracónica,NM,Inglés,0.75,4,MagicBarcelona
Lasyd rondadora,Tarkir: tormenta dracónica,NM,Inglés,0.35,4,MagicBarcelona
Protector de la arboleda,Tarkir: tormenta dracónica,NM,Inglés,1.25,1,MagicBarcelona
Asedio a la estepa yerma,Tarkir: tormenta dracónica,NM,Inglés,0.75,4,MagicBarcelona
Eshki Garradragón,Tarkir: tormenta dracónica,NM,Inglés,0.35,1,MagicBarcelona
"Felothar, Aurora de los Abzan",Tarkir: tormenta dracónica,NM,Inglés,0.5,3,MagicBarcelona
Avanzar con sabiduría,Tarkir: tormenta dracónica,NM,Inglés,0.35,4,MagicBarcelona
Resurgimiento de los ancestros,Tarkir: tormenta dracónica,NM,Inglés,0.35,4,MagicBarcelona
Trueno de la unidad,Tarkir: tormenta dracónica,NM,Inglés,0.5,2,MagicBarcelona
Espada de fuegodragón,Tarkir: tormenta dracónica,NM,Inglés,1.5,1,MagicBarcelona
Monasterio de la montaña Cori,Tarkir: tormenta dracónica,NM,Inglés,0.99,4,MagicBarcelona
Campamento dálkovan,Tarkir: tormenta dracónica,NM,Inglés,0.99,4,MagicBarcelona
Gran ciudad de Arashin,Tarkir: tormenta dracónica,NM,Inglés,0.99,4,MagicBarcelona
Pueblo de Kishla,Tarkir: tormenta dracónica,NM,Inglés,0.75,4,MagicBarcelona
Bestias de carga dálkovan,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Descendiente de las tormentas,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Sacerdotisa guerrera loxodona,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Jinete celeste idealista,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Trampa estática,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Tormenta de dragones desbordante,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Protector del divulgador sapiencial,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Escultor de égidas,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Nevisca ofuscante,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Predictor de tormentas de dragones,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Ancla esencial,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Nuevo comienzo,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Arrastreros de Kishla,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Tormenta de dragones agitada,Tarkir: tormenta dracónica,NM,Inglés,0.35,4,MagicBarcelona
Rechazo de Ureni,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Tormenta de dragones corroedora,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Medidas desesperadas,Tarkir: tormenta dracónica,NM,Inglés,0.35,1,MagicBarcelona
Krumar novato,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Antepasada desarraigada,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Cantatempestad venerado,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Lamento de guerra,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Yathan velatumbas,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Tormenta de dragones agrietadora,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Fuegodragón canalizado,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Experto en equilibrio,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Invocación reverberante,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Acometedora del ocaso,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Lanzarrayos inclemente,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Esfuerzo bélico,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Vanguardia de Zurgo,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Cazadora aclimatada,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Reliquia de los dracogénitos,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Tormenta de dragones en expansión,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Rito de renovación,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Carga sincronizada,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Botánico ambulante,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Carnicero del túmulo óseo,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Defensor de la montaña Cori,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Disruptive Stormbrood // Venganza ruin,Tarkir: tormenta dracónica,NM,Inglés,0.25,4,MagicBarcelona
Maestro ducho,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Embate de primera línea,Tarkir: tormenta dracónica,NM,Inglés,0.35,4,MagicBarcelona
Estratega curtida,Tarkir: tormenta dracónica,NM,Inglés,0.25,4,MagicBarcelona
Anfitriona del más allá,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Guardasantuarios jeskai,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Escisión del árbol familiar,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Espera paciente,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Bramido del mamut,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Mariscal de los caídos,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Purging Stormbrood // Absorber la esencia,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Batida de Rueda del Río,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Runescale Stormbrood // Grito inmovilizador,Tarkir: tormenta dracónica,NM,Inglés,0.25,4,MagicBarcelona
Rinoceronte de asalto,Tarkir: tormenta dracónica,NM,Inglés,0.5,4,MagicBarcelona
Aullante sónico,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Sucesora de los bravos,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Twinmaw Stormbrood // Mordisco calcinador,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Whirlwing Stormbrood // Elevación dinámica,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Monumento abzano,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Monumento jeskai,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Monumento mardu,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Monumento sultai,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Monumento temur,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Ciudadela esteparenosa,Tarkir: tormenta dracónica,NM,Inglés,0.2,3,MagicBarcelona
Portador de gloria,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Maniobra coordinada,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Lancera jinete de dragones,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Guardián familiar de la fortaleza,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Técnica del piesligeros,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Devoto mardu,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Exhalación ósea,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Asalto rebelde,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Riling Dawnbreaker // Rugido señalizador,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Bestia de carga del sendero de sal,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Detención en la llanura tormentosa,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Halcón de la borrasca,Tarkir: tormenta dracónica,NM,Inglés,0.35,4,MagicBarcelona
Agente de Kotis,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Dirgur Island Dragon // Golpe excoriante,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Exhalación disipadora,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Campanera de Cumbralta,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Anciana aleccionadora,Tarkir: tormenta dracónica,NM,Inglés,0.15,1,MagicBarcelona
Dominio del ataque expansible,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Ciervo deshelado,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Devotos temur,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Susurro perpetuo,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Zancada de alaslargas,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Devota abzana,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Legado de Alesha,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Exhalación cáustica,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Verdades crueles,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Moscas de sangre del delta,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Presa del dragón,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Feral Deathgorger // Vista crepuscular,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Pago digno,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Duelista devoto,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Forma del Borde Ígneo,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Devoto jeskai,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Artesana meticulosa,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Exhalación fundidora,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Reprimenda de Narset,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Aprovechar la oportunidad,Tarkir: tormenta dracónica,NM,Inglés,0.2,4,MagicBarcelona
Brigada de choque,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Stormshriek Feral // Acrisolar,Tarkir: tormenta dracónica,NM,Inglés,0.15,3,MagicBarcelona
Amenaza de la cima,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Dúo derribador,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Terrescultor de Dusyut,Tarkir: tormenta dracónica,NM,Inglés,0.15,4,MagicBarcelona
Cumbres sagradas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Jhoira, innovadora atemporal",Dominaria Unida,NM,Inglés,0.75,8,TEMPEST-STORE
Dentellada,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Portavoz elemental de Llanowar,Dominaria Unida,NM,Inglés,0.99,8,TEMPEST-STORE
Dobleinfierno,Dominaria Unida,EX,Inglés,0.25,8,TEMPEST-STORE
Cambiamareas de los Volshe,Dominaria Unida,EX,Inglés,0.2,1,TEMPEST-STORE
Sacerdote del rito de la sombra,Dominaria Unida,NM,Inglés,0.45,8,TEMPEST-STORE
"Meria, erudita de la antigüedad",Dominaria Unida,NM,Inglés,0.2,8,TEMPEST-STORE
Vientoligero perfeccionado,Dominaria Unida,NM,Inglés,2.5,1,TEMPEST-STORE
Sabia de las llamas keldon,Dominaria Unida,NM,Inglés,0.3,2,TEMPEST-STORE
Profanador del vigor,Dominaria Unida,NM,Inglés,2.95,5,TEMPEST-STORE
El cambio de fase de Zhalfir,Dominaria Unida,NM,Inglés,0.95,1,TEMPEST-STORE
Profanadora de sueños,Dominaria Unida,NM,Inglés,0.81,4,TEMPEST-STORE
Portavoz elemental de Llanowar,Dominaria Unida,NM,Inglés,0.71,3,TEMPEST-STORE
Alma de Windgrace,Dominaria Unida,NM,Japonés,0.86,8,TEMPEST-STORE
"Shanna, hoja purificadora",Dominaria Unida,NM,Español,0.71,4,TEMPEST-STORE
Bosque (V.3),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Bosque (V.2),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Bosque (V.1),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Montaña (V.3),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Montaña (V.3),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Montaña (V.1),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Pantano (V.3),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Pantano (V.1),Dominaria Unida,EX,Inglés,0.2,7,TEMPEST-STORE
Isla (V.2),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Pantano (V.2),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Isla (V.3),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Isla (V.1),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Llanura (V.3),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Llanura (V.1),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Llanura (V.2),Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Enjambre de moscas de combate,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Servir al Abismo,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Meteorito,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Autómata de maná recuperado,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Gruta de cristal,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Hacha del vencedor,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Acechadora de Llanowar,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Transeúnte de Yavimaya,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tortuga suprimemaleficios,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Sierpe del elfhogar,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tortuga suprimemaleficios,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Alas rotas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Jardinera brote lúgubre,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Batidora de Meria,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Aplastador cortezatejida,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Mano de martillo,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Equipo de ataque keldon,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Trasgo recolector,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Amplificadora ghitu,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Clamor furioso,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Bestia de guerra de la Coalición,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Kavu de piedra variable,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Infusión de piedra variable,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Barricada quejumbrosa,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Viviseccionadora pirexiana,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Profecía de la sombra,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Cuidador de almas espeluznante,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Trasgo salpicador,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Bendición de la furia de batalla,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tortuga poza de marea,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Astillas óseas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Sabotaje agresivo,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Vigía talas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Pixie ilusionista,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Draco planeador,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Imaginario inquietante,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Descarga de artillería,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Falange argiviana,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Esparcir la esencia,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Grifo protector,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Llamada del capitán,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Vinculador de fe benalita,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Puente levadizo mecánico,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Carga heroica,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Caballo de guerra pirexiano,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tributo a Urborg,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Negar,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Iracundo pirexiano,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Raizguana al sol,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Negar,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Muro de la Academia,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Pirotorbellino de Jaya,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Bibliotecario autómata,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Poderío de Gaia,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Espionaje pirexiano,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tejerraíces de la Orden del Enebro,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Crecimiento colosal,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tejón del cenagal,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Intromisión oportuna,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Arresto del ciudadano,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Entusiasmo ante la posibilidad,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Caballero argiviana,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Centinela mágnigoth,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Trituracero de Yavimaya,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Explorar lo salvaje,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Surcarramas viashino,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tejetrampas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Monstruosidad fundida,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Herborista samita,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Saqueador del mar de Voda,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Herborista samita,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Reposesión de Urborg,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Caballero de la meseta,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Géiser tolariano,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Prodigio moldeaenredaderas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tomar el escudo,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Abominación tóxica,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Fantasma andrajoso,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Descarga de rayos,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Ganar tiempo,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Vanguardia carismática,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Detener el ímpetu,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Durmiente benalita,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Anciano lomo plateado,Dominaria Unida,NM,Japonés,3.99,8,TEMPEST-STORE
"Garna, puñosangriento de Keld",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Radha, señora guerrera de la Coalición",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Desprecio de Ertai,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Baird, reclutador argiviano",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Misionera pirexiana,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Uurg, engendro de Turg",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Canción de amor de la noche y el día,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Plegaria vinculante,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Regreso pavoroso de Trenzas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
El tratado de Semillaclima,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Nael, aeronauta de avizoas",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Balmor, capitán mago de guerra",Dominaria Unida,EX,Inglés,0.25,8,TEMPEST-STORE
"Aron, ruina de Benalia",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Báloth rompelíneas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Caballero de la luz del alba,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Ancestro barbamusgosa,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Tatyova, sirviente de las mareas",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Restauración de Sheoldred,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Códice de Jodah,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Rona, fiel de Sheoldred",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Coletazo,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Himno de batalla de Hurloon,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Exploración conjunta,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Berserker balduviano,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Místico ala de guerra,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Zar Ojanen, hija de Efrava",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Himno de batalla de Hurloon,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Místico ala de guerra,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Exploración conjunta,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Trasgo germinante,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Fuerzas unidas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Yotia declara la guerra,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Djinn de la fuente,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Hidromante élfica,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Frenesí de la hueste,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Capellán alasetéreas,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Jinete celeste carnicero,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Disparo rúnico,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Bastión andante,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Inspección de Pies de Fango,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Rulik Mons, jefa del barracón",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Cíclope lanzador,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Lagomos, mano del odio",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Tablilla inscrita,Dominaria Unida,EX,Inglés,0.35,8,TEMPEST-STORE
Reina Allenal de Ruadach,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Fuegos de la victoria,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Afanar,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Herencia del héroe,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Miasma asfixiante,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Contenedor de la plaga,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Colonia de coral,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Caballero celeste de la Coalición,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Bortuk Sonahuesos,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Sanguijuela de guerra monstruosa,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
"Tori D'Avenant, jinete de furia",Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Recluta sectario,Dominaria Unida,EX,Inglés,0.2,7,TEMPEST-STORE
Fuerza de la Coalición,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Iconoclasta de Yavimaya,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
Experta de Sengir,Dominaria Unida,EX,Inglés,0.2,8,TEMPEST-STORE
